theta,t_count,h_count,s_count,w_count
1.7833889071163622,98,99,49,6
5.5002520890939017,100,101,49,3
1.6298218494359780,96,96,60,0
5.7371426332478705,98,99,50,1
3.3130962545127769,98,99,46,1
0.7781081880195623,98,99,56,5
5.6501062016186578,100,101,47,7
0.1747270210948167,96,96,51,5
4.6558985943519700,98,99,48,5
3.4233871032660876,96,97,53,5
0.2853017517351500,100,101,54,6
5.3954906229516428,96,97,50,2
5.5046189450499980,100,101,57,3
6.2115695886386666,94,95,54,3
1.0153919282484374,100,101,48,4
2.8518454001612539,100,101,55,5
2.7342984446826533,100,101,46,2
2.9079623406052582,100,101,42,0
2.5606661147570859,96,97,46,0
1.6068154643041888,100,101,43,3
4.0696383029379541,92,93,43,1
6.2301067233115530,94,95,58,3
3.9977543758948055,96,97,40,2
6.1231111899246606,100,100,49,3
1.7132338922406027,98,99,51,6
2.8751498126762360,100,101,51,1
1.0896514603806364,98,98,44,7
5.5305466079075503,100,101,55,5
5.3815976307728262,98,98,45,0
4.8898656435605963,96,97,55,1
4.9338291290663010,98,98,55,0
1.6132753628994985,100,100,52,0
0.7798137426449794,98,99,49,4
4.3148826664151114,98,99,46,1
4.5845267934280534,100,101,49,3
2.3529383602127609,98,98,51,2
0.7500666932517117,96,97,55,1
1.6593754292201208,96,97,52,4
3.6448010786924794,100,100,53,5
0.4020298817775509,98,99,46,3
1.4577183500297273,96,97,51,3
1.9919179426359490,98,99,56,3
4.6554265624954452,100,101,53,3
5.9200411452415578,98,99,55,2
1.4311108445124563,94,95,59,0
1.5185582502414108,98,99,47,4
5.6501515177674220,96,96,52,6
5.7209595495365662,98,98,51,6
6.2047600226943276,98,99,42,3
5.1988313834012763,98,98,56,5
5.9572156256789697,94,95,52,1
0.7077690842838675,100,101,51,7
5.3482714276221826,98,98,55,2
0.6587545117258963,98,99,47,6
1.8693446586650082,98,99,52,5
4.2812670457047375,96,96,49,3
2.7215771477906006,98,98,43,0
2.2190024481408579,98,99,50,7
0.9989234273263511,98,99,50,3
6.2391126245347657,100,101,50,6
1.4818337233052761,98,99,57,0
5.1792896896903837,100,101,51,7
1.7885945269783061,98,98,51,2
0.1986971278021942,96,97,48,4
1.1352236677734431,100,101,55,3
1.9887058597384306,98,99,39,4
4.5403819821783635,98,99,54,5
0.1463090024989476,98,98,49,0
6.2271698281212462,100,100,47,1
4.2377307308433281,98,98,55,6
1.1117562931774412,100,101,55,1
5.6398141407336748,96,97,52,2
0.0949889298808591,98,98,61,2
4.9068935614395546,96,97,52,0
0.4587472953543882,98,98,43,4
4.2427163095355427,96,96,46,4
0.3674944610044106,100,101,56,2
2.5193704495824591,96,96,46,2
3.3709289822078370,100,101,50,2
1.2786085485502146,98,99,46,3
0.9697497238064402,98,98,48,5
0.1474944902214446,96,96,48,0
0.5274385771728396,98,98,39,2
4.3804705556302155,98,99,53,0
4.4307845331607041,100,101,48,4
3.2357469745034537,100,100,51,5
5.4333190675628380,100,101,65,3
2.0427516282998908,100,100,55,3
3.2975345889650232,98,99,52,1
2.4650595580499859,100,100,57,5
0.7257000170375164,98,99,41,2
2.8971540180246538,98,98,52,1
1.6646136717489828,100,101,53,3
5.7760415843420381,98,99,45,6
5.6175639706948992,98,99,48,1
0.9936014273679081,100,101,55,7
6.0001628145123531,98,99,48,7
4.2742014353827704,98,99,39,4
1.9941021629603763,100,101,41,7
6.0922188014440017,94,95,50,5
6.1427478294397106,98,99,58,1
0.0753715790985388,100,101,52,6
4.4706142521870147,98,99,65,2
4.1060191003379165,100,100,48,4
0.9738679308469401,98,98,53,6
1.9275203520283946,98,98,45,6
0.6224692232423708,92,93,47,5
1.0685851816736416,98,99,45,6
0.1680260065632403,100,100,54,2
0.9833285354497487,100,100,42,0
0.8350602320696350,100,100,50,6
1.9938713524409979,100,101,59,1
0.1722141566238582,98,99,58,5
3.6911995610329811,98,99,58,1
1.5427772711520229,96,96,56,0
2.7100534306628159,100,101,44,0
0.8288195928072798,98,99,62,1
3.3036448479512157,96,97,57,5
2.6278488325114058,96,97,62,0
2.1323096568619584,98,99,49,0
5.4403549819345498,96,96,48,2
1.1291956034268353,96,97,51,1
2.2330995429120453,98,98,43,6
3.9743049749850110,98,99,55,4
1.4038340611401050,98,99,57,6
4.8778399083148569,100,101,42,6
0.7875559816388047,94,95,53,2
1.4652636086634234,100,100,55,3
2.5339249531738686,100,101,53,3
0.2145061471134982,100,100,47,1
2.9315104216174084,98,99,53,0
0.2687269898771377,100,100,48,4
2.3793479523399004,98,99,57,4
3.3473109920481172,96,96,51,3
5.9414381863370753,96,97,46,0
4.8198145975961522,96,97,51,5
3.6704263472315821,98,99,49,0
0.1837839722002802,100,100,50,4
2.0165271422449669,100,101,52,2
4.0893449463339975,98,98,54,5
2.6216921608164343,98,98,43,2
1.4712381056568840,98,98,53,2
4.8523251805132794,94,94,42,3
1.4473940627564099,98,99,55,0
2.2957770222175693,98,99,45,0
2.3752861684646294,98,99,54,1
2.0428875138220257,96,97,45,1
6.0118003998524223,100,101,51,1
6.1081265677079530,98,99,49,0
5.3982574134787740,94,95,50,5
2.3086451566709720,98,99,44,7
4.3749707947136374,98,98,54,1
6.0911387715801792,100,101,47,3
4.1598064052316390,94,95,53,4
3.9220113215584917,98,98,49,2
1.1130491063092864,100,100,51,5
3.4268959177874252,100,100,47,3
5.9126353080155338,100,101,59,3
5.9008100299556991,100,100,55,3
1.6529591207070511,98,98,52,5
4.4826315909398620,98,98,50,3
3.0186826785888488,98,98,47,4
2.2973018756544654,94,94,47,4
3.9893145436874677,100,101,51,7
4.3379292338412778,96,96,57,5
4.6029679694799039,98,99,46,5
4.7615846153158454,100,100,51,5
0.7251574649481614,100,101,51,3
1.8104501773933102,94,95,49,2
1.2847418294578947,96,97,55,5
4.5357904978447108,96,96,53,1
3.2679661124171004,100,101,55,1
3.3885931856443547,100,101,47,7
3.0214166370839282,100,101,51,5
3.5977533017036256,100,101,55,5
0.4208434015849835,98,99,52,7
5.5950060293453623,96,97,47,5
0.6403786993037536,100,101,67,5
5.2255645739269996,100,101,55,1
0.4822796311649888,100,100,53,5
6.0897577347066765,98,99,41,2
1.1253102905855614,100,101,49,5
5.4586137493493485,96,97,48,0
2.3389293371775581,100,101,55,1
2.3850195701383381,96,97,47,1
0.6853501398373145,100,101,54,0
3.0741869669724680,94,95,48,1
3.3152864161983353,98,98,52,5
4.6880620196024720,100,101,50,6
6.1261229532015680,96,97,53,3
5.2834104770569805,98,99,47,6
2.9625398084054764,96,97,48,0
6.1892300350057958,100,101,48,4
0.4613238819451094,98,98,50,7
3.9517964596223005,100,100,47,5
4.8365125419381583,98,98,55,4
2.9316446445148210,96,96,46,4
6.1153153287837814,100,101,45,1
2.4029788567300239,98,99,48,1
4.6836287747055847,100,101,46,6
1.3442563869894493,98,99,57,4
5.8237710197600858,98,99,55,4
4.8506137370766904,98,99,53,6
1.5044985022689286,98,99,57,4
1.2937005990201522,98,98,50,5
5.1925348614867843,98,98,47,2
3.2762854091268561,96,97,49,7
0.4294114709273125,102,103,56,7
5.5607844486777189,100,100,52,4
0.1305147891767776,94,95,51,0
1.6139708309084648,98,99,49,4
0.0627498514626155,96,96,47,7
1.1454842210292422,100,101,54,4
5.5345198655496386,100,100,49,1
3.9777385849048512,100,101,40,4
4.9789391712507802,100,100,57,1
1.9805069300293416,98,99,55,0
0.9368263271486384,98,99,53,2
1.0457453939381887,98,99,46,5
0.5798976140487392,98,98,55,4
1.5103921139489389,100,101,49,5
5.3583483755936951,100,101,49,1
6.0393365877287897,92,93,50,6
1.3978247012032121,92,93,48,6
1.7420041397298207,100,100,55,7
0.9170136436114504,102,102,54,7
3.5629131888550418,100,101,47,1
3.0090379109277596,98,99,55,4
0.7141632806304904,98,99,54,3
4.3636823818494745,100,101,54,6
0.5843559055302125,98,99,49,6
1.7544463621823720,100,101,54,4
3.7159675224015030,96,97,59,7
5.8168428345163443,98,99,56,5
4.5866631909018523,98,99,37,0
3.5404868893466546,100,101,61,3
4.0985903234114085,92,93,48,4
5.2059821617814714,96,97,50,4
