theta,t_count,h_count,s_count,w_count
2.1746073335551945,88,88,51,3
1.3277057958427418,90,91,43,6
5.5255001114806843,92,93,53,3
3.7462913295691309,88,89,40,0
0.0363069541662826,88,89,52,0
0.9811116009091608,90,91,44,1
0.0963498808270325,90,91,50,1
3.8432568256851138,90,91,52,5
1.6658834727386940,90,90,40,7
1.6577562095048570,92,93,61,3
2.2027013440037337,88,89,53,3
2.9384132428917114,86,86,48,5
3.6794754028663217,90,91,51,6
6.1534164325681893,90,91,46,7
5.0968148023031814,90,91,55,0
2.0380754786994073,88,89,44,6
4.0313931861719796,90,90,54,7
2.8888882909892892,84,85,47,1
1.6749275655842755,90,90,38,7
3.5572504140775845,88,89,44,0
3.0004317835483163,88,89,51,1
0.4551890969840783,92,93,57,3
1.5923052690361750,90,90,39,0
1.3751921655134074,90,91,42,5
4.1643570462122375,92,93,48,0
2.5766496982510954,90,90,48,5
1.5066341068256077,84,85,43,7
5.7053557142116968,88,89,41,5
5.7129894314115397,92,92,50,0
3.2380561839598463,90,91,47,2
0.1480164379838463,90,91,29,6
4.5500655314038934,90,91,50,1
0.5096864762526845,90,91,55,6
2.2350985619121784,94,95,40,1
1.0587014304159217,90,91,47,6
3.1212148511797713,90,91,44,3
1.8890631976269685,90,91,46,3
3.5319563401929126,90,90,41,4
2.0970285703978635,90,91,47,6
5.5268044619242191,90,91,41,4
4.9025337249629297,90,91,48,1
3.7114634534532946,86,86,49,4
2.2582282857167315,90,91,50,5
1.3482594662770342,92,93,47,5
0.1981637810895563,90,91,44,1
0.4967340154410756,88,89,53,7
5.4468690347539157,92,93,52,4
3.7597338872206669,90,90,52,5
4.3949826237242524,90,90,46,7
1.0145078997672596,92,93,43,3
5.5210303883449052,90,91,38,3
1.4588969708324948,88,89,53,1
1.3246836458066267,88,88,42,6
3.8973394617938264,90,90,45,0
1.3860512668951048,90,91,41,6
5.0283235123180523,90,90,51,2
4.2444236496099030,90,91,50,1
3.4974755137922968,88,89,47,1
1.1228606951829898,90,90,49,0
2.9335270276404195,90,91,43,0
3.4133081824714395,86,87,37,2
3.2280591623492629,92,92,52,2
2.1298371563989642,88,88,47,5
2.6500623083585024,86,86,40,7
4.4130495777956451,88,88,44,0
6.1187434552916136,88,89,29,1
2.0511391030328694,88,89,46,4
3.7098087941942852,90,91,43,6
3.2543559779332116,90,91,38,7
2.2098699411730776,90,91,50,7
1.7384297315779189,90,90,40,5
3.9123958124877549,88,88,49,3
1.0821494869714281,86,87,42,1
0.9799755098599163,90,90,57,2
0.7640479663103988,90,91,40,1
2.5322617093633220,90,91,50,3
1.5702116273572533,88,88,44,2
0.1075444631649411,90,90,48,7
2.2254332849561758,92,93,50,0
5.7544272997382739,92,92,39,1
0.6101075762982723,90,91,49,6
4.4649338624054131,90,90,45,0
1.4778140134409976,92,93,47,3
0.5468015163692103,88,89,40,4
4.3426817424517141,90,91,50,7
0.4592096324851977,88,88,40,4
5.4030934928020873,88,89,42,0
1.0593598335929095,88,89,47,1
3.6122870247779746,92,92,47,5
3.1490757958246585,88,89,42,6
5.8680141895289610,88,89,48,4
6.1499867901302876,88,89,44,2
1.3341645803441089,90,90,48,3
1.0697192111570524,88,89,54,4
1.8211216588959815,88,88,41,3
2.6273292812047107,92,93,49,5
2.3143806345881788,90,91,46,1
1.0166252696618381,90,91,59,0
4.6268761844353010,86,87,41,0
4.2836506234210665,88,89,40,2
0.2636823267651197,86,86,43,0
2.7985300744818873,90,91,40,1
