theta,t_count,h_count,s_count,w_count
4.7409693763868148,100,101,40,6
2.5632250704928032,96,97,46,2
1.4322392357345728,92,93,47,1
4.1919191343989093,94,95,49,0
3.9914356851460417,98,99,42,1
1.9206166559839311,98,98,52,1
3.6574818863499479,98,99,49,4
1.2989487292586728,94,94,50,5
1.8075872677071723,98,99,50,3
2.2186650664991983,96,96,55,5
4.6202104657856191,96,97,39,1
3.1158125944587027,100,100,53,3
1.3005702019741416,98,98,47,4
2.7599460796722477,100,101,53,3
1.9332038468978467,98,98,48,1
4.8321213940541927,96,96,57,7
2.4887818010709810,100,101,58,0
0.0143282589896729,100,101,47,5
3.8851845920950221,100,100,52,4
1.2293276545060503,96,96,46,4
0.3855289141613519,100,101,55,3
6.2159628150919870,100,100,49,1
5.1997312361755439,98,99,54,7
3.9912822341047041,98,99,52,1
5.5662426096690316,98,99,50,5
5.2293611787746830,100,101,62,0
3.1049698258535310,98,98,56,5
1.4731110745239437,100,101,51,7
0.8359098743685182,100,100,56,4
3.5874401222058716,100,101,61,1
4.9202641350097416,98,99,43,2
1.8776443714059696,96,97,53,5
5.2776032109793976,98,99,45,2
0.7645934548742015,98,99,55,0
3.0946619526130896,100,101,52,0
2.3204442766279674,98,98,50,7
1.4575731384997841,98,99,46,3
6.0284995358919931,98,98,54,7
0.9628492697031877,100,101,51,7
0.6386031360993522,100,100,59,1
4.9002539435981198,98,98,58,7
4.2414120620886093,98,98,47,4
0.6905392315168926,98,99,47,4
4.4988239394713680,96,97,51,3
4.1200350526182552,98,99,46,1
4.3003745143808310,100,101,53,3
4.2775106461965953,98,98,49,4
0.8729950805944074,98,98,47,4
2.1216631500635890,98,99,52,7
4.7986323684310701,100,101,55,7
5.8862847697389231,94,95,44,3
1.8238236397147223,100,101,47,7
0.4246707727066292,96,97,58,2
0.2967560913673564,98,98,52,3
2.5404476508810818,98,99,58,1
5.7590218441969618,98,98,46,7
2.3131151248847228,98,99,58,7
6.0250694534735993,98,99,51,4
4.2815666287310759,100,101,53,3
4.1979624268120066,100,101,50,0
1.3298285378389598,98,98,58,1
3.0942965503705913,98,99,49,2
0.6904106621687155,100,100,45,7
0.3106915181923258,98,99,51,4
1.2901712135071857,98,98,51,6
1.2839672444304404,98,99,57,6
1.8953346151645347,100,101,48,6
1.4644790456347474,96,96,40,6
4.3982546867185937,102,102,50,7
1.0622693514238615,94,94,48,5
2.2558047044850600,96,97,57,5
1.7907554637663001,100,100,45,1
3.5216590670818584,98,99,54,3
0.6772862655814257,98,98,49,0
1.9250782915736300,92,93,55,5
1.3446484948678674,94,95,50,5
5.9231337627187832,98,99,50,7
2.1246843235071813,98,98,46,7
4.7519439354689217,96,96,50,2
1.6116210758353169,94,95,55,2
5.8799864640569002,100,101,59,5
2.1068965111670646,98,98,47,6
2.5911003689317891,100,100,63,5
3.2807494705185403,100,101,59,5
1.5599333466382928,98,98,52,1
2.4161470732428985,98,99,49,2
0.6094344137274521,94,94,46,3
5.3925856913849852,100,101,48,2
2.1999880881792828,96,97,48,0
0.8277624208694188,92,93,47,5
4.3808867970447594,100,101,54,6
1.7243317901662942,102,102,44,3
3.0911855894709008,100,101,57,1
2.2008579042460656,96,96,50,4
3.5768201599382703,96,96,47,5
1.1100953226695911,98,99,50,7
2.9773746486446422,100,100,51,3
4.3647883517651094,98,99,51,6
4.8957951770953887,96,97,45,7
3.8743812222048515,94,94,46,1
2.3803122917837007,100,101,55,1
0.2603940391323413,98,99,61,0
3.6261631597655146,100,101,51,3
1.1663165601991243,100,101,51,3
0.7914021478517601,98,99,49,2
3.2686332007255268,98,98,55,0
5.2630878440738087,96,96,49,1
2.5549483342364812,100,100,58,4
0.5387454379654097,100,100,42,4
2.8387387587292205,98,99,51,2
3.2904634347629438,98,99,44,5
5.3775766745742564,96,96,57,1
1.6848134289711032,102,103,57,2
3.7405875274437697,98,99,58,3
2.1855811531042364,96,97,46,6
0.0678930055035335,100,101,53,7
5.1055997852453716,96,97,53,7
3.1489623242109297,100,101,59,3
2.8108825667020780,100,101,55,5
1.9880676965832793,96,96,49,5
5.5603611699531381,98,99,58,1
2.1194211464505655,98,98,55,2
0.5360512286546057,100,101,44,6
3.7537013457116091,100,101,60,4
5.9991542005565694,98,99,54,3
2.9403303107850345,98,98,55,0
2.1437864780829647,98,99,53,2
0.0400660946533241,100,100,46,0
5.1927874174768416,96,97,57,1
3.7243695881787442,98,99,58,3
3.0304807113434999,98,99,55,4
4.6390290291626242,96,97,54,2
3.2926404498062705,98,99,49,0
4.4871569985935222,98,98,54,3
0.5230218665151761,100,100,48,6
0.0362599594685067,100,100,51,1
4.6004035789953557,100,100,49,7
0.8599748479159695,100,100,55,1
5.7733943854477188,98,98,43,2
4.1381086751068636,100,100,53,3
2.3995714898547322,98,99,52,5
1.1848378522844063,98,98,43,4
0.7867528495187185,100,101,63,5
3.7777553807809192,98,99,54,1
4.4666267560636141,100,101,57,5
4.9051542914600192,96,97,56,2
3.0860891456667190,98,98,47,0
2.3281291572255811,100,100,66,4
4.3355054371388437,92,92,47,5
1.4083141078830570,98,98,45,4
1.7332466616867981,100,101,60,0
1.2714673618750629,100,100,55,1
3.3115799532640158,98,99,68,1
5.8752160039378865,96,96,57,5
0.9044114922693526,96,96,42,4
0.3355983994179896,100,101,49,5
5.2890796927900201,100,101,46,6
2.9495418888560763,100,100,53,5
3.3188859256451511,90,91,48,7
0.6757945944240317,96,97,43,1
4.0899110555207878,100,100,54,4
0.4762228911213715,98,99,50,7
1.8424866258437196,96,96,52,2
1.0726527019453327,94,95,48,1
4.1082446334285656,96,97,48,2
