theta,t_count,h_count,s_count,w_count
5.3098711842448294,96,97,47,1
4.1118043829274358,94,95,38,7
3.8135563569269424,96,97,46,0
0.6243242451991345,98,99,50,5
4.1660998227129289,98,99,59,4
1.3226267844807229,100,100,52,4
4.3054339171147040,100,101,52,0
3.7488898609680832,98,98,43,6
2.2848734364748413,94,95,39,2
5.3995125497512202,98,99,54,7
3.8801739929227144,96,97,55,3
1.6768981636406914,96,97,55,7
4.8222108167471855,96,96,45,7
1.2244225160184372,100,101,57,1
0.7325063517312894,98,99,49,4
5.6211627362534076,96,97,49,3
1.0513887580844474,98,99,57,2
1.8779533710686538,100,101,57,1
1.6400673344330110,100,101,49,5
5.9553607844536600,98,98,48,5
0.2750048371018797,94,95,55,0
4.3976829096362708,100,101,55,7
1.1040940313758421,96,96,50,2
4.5306458080419851,100,101,50,0
2.7733355383098264,98,99,47,4
4.9887875838048767,96,96,47,7
5.7294948208593457,94,95,48,3
1.8541426027069523,98,99,58,1
5.8780454902665209,102,102,46,1
4.4310837328485499,98,98,57,6
2.5072796339546883,100,101,57,1
1.3656372213745396,94,94,44,1
4.0138101832599977,100,101,61,1
0.8002312860225209,100,101,46,2
0.7009959858337838,100,101,52,4
1.0922871028658641,98,98,53,0
1.5079614319745247,96,97,56,2
0.9723919778305568,96,96,53,5
5.6323269607361883,96,97,44,2
4.4563137070211880,96,97,51,3
3.7256799781111232,98,99,51,0
1.8258769190732003,98,99,49,0
0.4457159673169766,100,100,56,6
5.7658716586247785,96,96,43,1
0.6526101228075353,98,98,53,0
5.3975888943874279,96,97,49,5
4.6544751974759411,98,99,51,2
2.7979875365179807,98,99,41,2
3.4105328023138108,98,99,50,3
4.5589149302088057,98,99,49,6
1.1878177174758775,98,99,51,2
0.8358434215443536,100,101,48,0
5.6102874742941946,100,101,49,3
5.4047588501479460,96,96,41,7
1.3613783516582687,94,95,47,0
3.7998616272174419,98,99,52,3
3.6820386372039109,100,101,45,1
6.2573235728992564,96,97,52,4
2.2521000773977109,98,99,48,7
5.2128568833502706,96,97,52,2
5.0770267318398981,98,99,40,5
1.6915911183703902,98,98,51,4
4.4607481978823342,100,101,53,7
5.3353604575737155,94,94,47,0
1.1635087809256877,100,100,55,1
1.9899233064277222,94,94,51,2
2.5339138133251331,98,98,50,5
5.9748306007115355,100,101,46,6
5.3366427606730236,100,101,41,7
3.0733673671069117,98,98,45,0
0.7943796933760316,100,101,51,3
4.6247369757056545,98,99,50,1
0.7070117255489010,100,101,40,4
4.7808218811824919,100,101,48,4
3.7236523496607936,96,97,43,5
3.3979419260242012,92,93,52,6
3.9603981661589533,102,103,57,0
2.6998323616275957,98,99,58,7
2.5770816955193525,96,97,49,5
5.3988200167173233,98,99,56,3
5.2052649991686897,94,94,49,0
5.0442627167929528,98,99,63,4
0.9398472843484412,98,98,54,7
4.0999178592890253,98,99,49,0
0.0305643342308477,96,96,46,4
5.9580967920745866,96,96,50,2
3.6637710549909062,98,98,48,7
2.2234954123505819,98,98,57,0
2.0001600781690656,96,96,45,5
5.9125565327243708,100,101,53,1
2.0803473175478300,96,97,46,0
5.2688631672203785,100,101,46,6
2.7635249336608725,98,98,53,6
4.1485503612566159,98,99,51,6
4.8055329475584339,96,97,55,3
3.2668557035232353,98,98,62,7
4.7047486741894451,96,96,49,7
1.6303972228257699,96,97,55,1
0.2868000813214519,98,99,45,6
4.6250394878605743,98,98,50,5
6.2734612262251712,94,94,49,4
4.7227637145602142,100,100,49,3
3.9520839914577848,100,101,50,0
2.1279692596463242,98,99,47,2
0.2298915395082176,98,99,46,3
5.8255778726763872,98,98,47,2
5.0933963441183527,100,101,56,6
1.0097720418787361,98,99,51,4
2.2784028898618947,98,99,52,5
2.3294399314583081,100,101,57,1
3.2465223511691543,98,98,51,2
4.1854413341969741,98,99,53,6
4.5812786132680916,98,99,48,5
5.0279633323869781,98,98,54,3
1.5876166069026334,98,98,43,4
5.9252157392031037,98,99,48,3
2.3842308121913458,100,100,46,0
0.8604078235078463,98,98,45,0
2.7936137581439477,96,97,53,7
1.4791923996611824,98,99,41,2
5.0881636325011774,98,99,54,7
0.0959581729074667,100,101,52,4
6.2050944207570957,100,101,50,2
3.7449619896191919,98,99,57,6
1.0728712296001544,94,95,43,4
4.2332634958524880,100,100,43,7
4.1501815352849905,98,99,51,2
2.8905846427607820,98,98,49,0
0.5853465421446155,94,95,60,7
1.6316130186831890,98,99,49,6
0.8404289760145450,98,98,55,0
3.3634495842580732,98,99,55,2
1.3740853878195354,98,98,44,7
6.1412162569634328,94,95,48,7
1.0831278157773530,96,97,55,7
0.6287501896393964,94,95,48,3
1.4421438572937311,98,99,48,7
4.0869564938526484,96,96,55,3
2.7758732443062577,94,95,47,2
1.6479065250589289,100,100,61,3
5.0704056141200313,98,98,43,2
3.6815054255971793,100,101,50,0
0.9904947313875111,96,96,51,3
0.8650774333252833,102,103,57,4
5.6217940278821237,100,101,49,1
4.5725742074262872,98,99,47,6
1.1836533487314782,98,99,48,3
4.9973932794384632,100,101,57,5
5.1056311663954004,98,98,47,4
3.2053503631622622,96,97,49,7
5.3950102744115371,100,100,55,5
0.6375490172629389,100,101,52,0
5.0938505178207247,100,101,48,6
3.0959206446247420,100,101,55,3
3.9746609964845785,98,99,53,4
2.1103271319428138,98,98,61,2
2.6891634220048433,98,99,43,0
0.3339317185478549,98,99,51,2
5.4738773196715069,100,101,53,5
3.5039652781675357,96,96,52,4
5.4465456312023797,100,101,60,2
1.1385942874930830,96,96,51,5
1.9521666296336344,100,101,50,6
0.8093102450375641,98,98,39,4
6.2016350006083121,96,96,47,1
1.2864795269955189,98,98,54,3
1.2562629745027858,96,97,55,5
4.0271796247899330,98,98,48,1
4.6919783032614877,96,97,55,5
4.4769502425637135,96,97,47,3
4.3444752876803765,98,99,50,3
3.9053370267294421,98,98,48,3
2.1017874939648147,100,101,51,5
6.0166196167543422,98,98,50,1
0.4488346704814064,98,98,51,6
3.6043738765223408,98,98,42,3
1.3405796391342444,100,101,52,2
1.6149282576170021,100,100,58,4
1.3621558066394388,100,101,47,5
2.0132805273660117,94,95,42,1
5.8597379934752745,96,96,42,4
0.9764784429478179,98,99,52,5
4.3841818853416603,98,98,58,7
0.3576287278223220,98,99,57,2
1.1548250848580759,96,97,53,3
0.8898743950354741,96,96,46,6
2.9987959131546593,96,97,55,5
1.8774229344885620,98,98,56,7
0.1602737911046043,98,99,53,2
3.5505675187387356,98,99,55,6
1.3322637908896107,98,99,50,1
2.1066142725032946,96,97,54,6
0.9259571453395375,100,101,56,4
1.6827741374641456,98,98,44,5
3.0436619992642955,100,100,52,2
3.8807140161219689,98,98,50,5
3.5087416219137526,98,99,55,2
2.4878497588303632,98,99,54,1
4.7449552387128220,100,101,49,1
2.3614176868197072,98,98,49,4
5.5330246849286278,96,96,62,4
3.3537795492511635,98,98,41,6
4.0237617169534774,98,99,50,5
5.4776841227346456,94,94,47,6
5.6417517807842872,102,103,53,0
2.7858785037386422,98,98,54,1
5.6965531430408145,98,98,51,2
2.5572315535855914,98,99,54,3
4.6825682152015231,96,97,48,6
1.3321785723358737,98,98,58,1
2.6014294350238178,100,100,47,1
0.6549514784306653,100,101,45,3
2.1168918691623793,98,99,48,3
6.0384019952533130,98,98,52,7
4.1794086537190331,98,99,42,1
0.6955188720445835,98,99,59,4
2.6159474821582651,96,96,46,6
5.2789263418170478,98,99,48,7
3.2859860540614196,96,96,43,3
2.3515955343540762,100,100,55,5
0.6054227728521037,94,95,50,5
4.6609951955588587,100,101,49,5
0.0478730294942939,100,100,53,7
5.8590330154647976,98,99,54,7
5.2790578746819614,100,100,59,5
2.6849209541999439,100,101,51,3
2.9027631769693842,96,97,49,3
2.5094703917468992,98,99,52,1
1.5674811342625743,94,95,48,3
2.7273918787086786,94,95,43,0
3.1754343150479030,98,98,49,0
0.3340232773221051,96,97,45,7
3.1744490904099889,98,99,57,0
5.9986861691315614,98,99,49,2
1.8762529776507664,94,95,58,3
5.8396053557808605,98,98,52,1
3.8158374325329194,94,95,52,1
4.1981454714443842,98,99,51,0
4.1500827141285406,98,99,51,0
0.7771489893022954,102,102,49,6
0.9555489768497213,98,99,53,2
4.3874401412920507,100,101,54,0
4.4352191936264189,100,101,48,4
3.9845026899585467,96,97,52,6
2.4299616736438079,96,96,46,6
0.4138976663458899,100,100,53,5
4.3204349099951633,98,99,55,0
4.3282759151817443,98,99,51,2
6.2476123780984585,96,97,55,3
5.1103390689177708,98,99,52,3
4.4923629657551949,98,99,52,5
0.0905485397154094,98,98,51,4
3.5400012563024728,98,98,44,5
0.6113378877156358,98,99,48,1
2.4570080702348727,96,97,47,7
2.6193107089832925,102,103,55,0
5.8405568926738312,96,97,54,6
5.1485704784165049,98,99,61,0
2.6565632341439147,100,100,58,6
5.8084390719200831,100,101,37,7
4.5556970773133916,94,95,52,7
5.7382223608422507,96,97,52,4
2.1226996253563364,96,97,48,0
3.6829512795577926,100,100,49,1
2.9889231825246720,98,99,46,7
2.3543351831344479,94,95,48,1
6.1677374195542747,100,101,44,6
5.2961665280447976,96,97,47,3
6.2594851825168174,100,100,48,2
4.0742774507353969,100,101,58,4
0.3424638443190579,92,93,46,0
0.7261518170438286,98,99,50,5
3.6371662204333006,98,99,44,3
0.2414624185898631,98,99,60,5
1.3704975570805022,98,99,51,0
1.0993893946568556,100,101,53,5
0.5643083359951374,100,101,51,1
1.3714524351788639,94,95,57,0
