theta,t_count,h_count,s_count,w_count
3.2440732536491863,92,92,40,0
3.5509271796151132,92,92,44,2
0.2524234614091538,90,90,48,5
3.2177631686700696,94,94,43,0
2.9451453908624918,88,88,44,6
0.0058346636393025,94,95,50,7
4.2702126904382576,94,95,49,6
1.7867494307500604,94,94,45,4
5.1838830512914598,94,95,47,2
3.9161824349744236,94,94,57,2
6.2343190946198446,94,95,48,5
1.0544426063591610,96,97,60,6
0.6670496870281063,94,95,45,2
5.6282298700272602,94,95,56,3
0.9197619229051064,96,97,47,5
4.4924487540017948,92,93,48,4
3.4493032209588330,90,91,43,0
3.5049836830328225,96,96,52,6
5.9217561184094736,94,95,45,4
5.2271110771313252,96,96,47,7
2.4796173699684139,94,94,51,6
6.2591928698965633,94,95,52,3
4.4400212637054146,94,94,55,4
1.8833641525972995,98,98,51,4
5.0531258911265313,92,93,42,4
3.5952436038575524,90,91,43,2
6.1998038739224937,94,94,49,6
0.8621558054805186,94,95,47,0
5.6472246541086459,94,95,54,5
4.4068939850900186,92,93,52,0
2.8774685095678936,90,91,37,0
1.8279252733768303,94,95,49,0
3.7456319443994199,94,94,47,0
2.4277736257258944,94,94,47,0
1.1022709731360580,92,93,48,0
4.8697639889356541,94,95,45,4
5.5730328726357445,96,97,61,1
1.8368238980070606,96,96,50,2
1.0145113366115808,88,88,51,3
2.9997837120895552,90,90,43,6
3.1948350180973031,94,94,42,3
1.3121926743250827,92,93,54,0
5.0989503625710419,96,97,55,1
1.5817516824646118,94,95,53,2
6.0201227117489893,92,92,45,1
3.8287167950891074,92,92,44,6
5.1246330176820365,94,94,53,6
2.7143187430619955,86,87,46,3
0.2315682491311633,94,95,42,1
1.1346032843740519,96,96,49,7
0.0906059709462207,92,93,57,3
2.4541156761177367,94,95,43,6
4.8687443402522641,92,93,44,4
3.7959849571276645,94,94,53,4
5.2667185459809236,88,88,43,1
1.0434467225794939,94,95,47,6
6.1561453948472247,96,97,53,1
5.3844108716682584,90,91,45,0
5.6129217915740179,94,94,52,7
5.4023115096774639,94,94,46,3
0.7515891807414615,92,93,56,6
3.8122544099606861,92,92,41,7
0.3697235387723466,94,95,46,1
0.1981792643227911,92,93,49,3
4.5959349031508987,96,96,50,6
3.5630030225925475,94,95,49,0
5.1932084778047773,90,91,45,4
6.2496286201662139,90,91,45,6
2.5442956109727057,94,94,51,2
0.4441103117174194,96,97,46,6
4.2378725885949686,94,95,49,2
6.2279707465276521,94,94,57,6
1.4922465022950131,90,91,43,6
6.1427220574322439,94,95,47,0
3.2446946930545306,92,92,37,1
1.8821214295791113,96,96,50,4
1.4055783829189241,94,95,42,5
0.8994069193090611,94,95,39,6
3.1682445890629816,94,95,45,0
1.0703877761405423,92,93,44,0
2.1662655971966207,96,96,52,2
0.3339514716045183,94,94,37,2
4.8530664715293153,94,95,54,5
3.9131437790696344,94,95,46,5
1.5025453205393691,96,97,49,7
3.4107985900155295,92,93,55,5
2.8093169525399317,92,92,49,7
2.8542175881949228,94,95,60,3
0.3873165381152049,92,93,47,5
0.7150564237407236,92,93,51,5
3.9200357607768233,98,99,55,0
3.9539703779008724,94,95,46,3
4.9967370936855051,90,90,55,2
0.0095686879492874,92,92,48,2
1.3507333373058212,94,95,58,1
3.0321859395935542,92,93,45,5
4.0696313324961988,90,91,52,1
1.7891556930252728,92,92,46,0
3.5134132737313162,92,93,42,2
0.3610349058168427,92,92,50,0
3.2613949440633747,90,91,52,7
4.0759655998706981,92,93,55,3
0.0103072001404642,92,93,50,0
4.1357068954363774,92,93,53,1
1.5062083991458610,94,94,38,5
3.4544978017021046,90,91,48,3
3.7500497443837504,92,92,47,1
3.1085329816142027,94,95,54,3
3.8785021665938451,92,93,48,2
1.3134289331075091,92,93,43,1
5.8254252124871195,94,95,43,6
2.5591172501167003,90,91,48,7
1.3971060776638489,92,93,57,5
5.8527569158484347,94,94,48,1
0.4993758128691670,96,97,43,7
4.4434605133595522,94,95,55,6
4.6707866836225396,92,93,50,6
1.3073889502529417,96,97,51,7
5.2571122565597888,92,93,43,1
5.5190512022749916,94,95,50,1
0.5276012545470863,94,94,44,5
0.5829195804919496,94,95,52,1
2.2590170736060093,94,95,43,2
5.3721526278794185,92,93,48,6
1.4561949139394301,96,97,39,5
2.6110063999409441,94,94,50,7
1.7057926327224413,92,92,49,3
1.8640131162423004,96,96,42,2
2.0574474303489523,96,97,54,6
0.9588411968678228,94,94,43,2
2.5015364101566555,92,93,45,7
0.6819510892024043,92,93,46,0
1.2435900837966214,94,94,46,3
2.7417371180289911,94,94,53,4
3.9221601734212466,94,95,45,4
5.0834610116464640,94,94,55,4
5.2758216086567389,94,95,49,0
0.8384642545534723,92,93,45,7
5.3573581882025900,94,94,51,6
2.5831719824200765,94,94,53,6
3.3923795551546179,94,94,55,6
2.8078564531647388,94,95,43,4
3.9801789098485143,96,96,45,5
5.7136848378089722,94,95,49,4
1.7465170108305041,94,95,45,4
1.5452453671169881,96,97,55,3
5.5784227384471805,94,94,45,6
0.3188928356751252,94,95,49,2
1.4182809257409623,96,97,51,5
0.4737222070414882,94,94,42,3
3.0806804054670711,94,94,48,3
0.5672078906742656,94,94,44,7
4.3436023665410559,94,95,52,7
2.9101434755368523,94,95,54,1
3.7940833447737683,96,97,54,6
1.3591753548372842,92,93,54,2
5.3752798614480666,96,96,47,5
5.8698095348740278,92,92,54,6
3.6027577183180157,88,89,48,0
3.8768753413449373,88,89,40,6
5.6210125144399132,94,94,55,2
4.9992762407538525,86,87,48,7
2.6879025751786454,100,101,58,4
3.2043335551656442,94,95,37,2
1.7438136554057408,92,93,49,1
