theta,t_count,h_count,s_count,w_count
2.6045249122328955,96,97,46,4
4.0854402903053062,96,96,61,1
0.2629493321949298,92,93,49,3
2.3258483823037932,96,97,55,3
1.2350013247850802,96,96,53,7
5.5463306651913786,98,98,57,2
4.2955797468320398,96,96,49,1
1.3039366018560148,98,98,47,2
0.9646049153540375,94,94,41,4
3.4691240414369515,94,95,44,1
4.0960708586452892,96,96,41,1
3.1173231291896029,96,97,58,2
3.5537055824282975,96,97,56,6
5.5362911267277291,96,96,42,4
0.9464459803008597,98,99,65,0
4.3767491443003150,96,97,48,2
2.0860944350504957,94,94,43,0
2.5229658468569540,96,96,48,2
1.6627697240253259,96,97,43,7
5.0031875145860072,94,95,45,6
4.3224616919229497,96,96,50,4
2.7541070889864501,94,94,57,0
5.6196605075403419,96,97,44,2
5.9665700184877020,96,96,48,4
0.8240042521801061,96,97,52,6
1.4303796527921406,94,95,44,1
3.9963213907054262,98,99,43,4
3.1737240653391305,96,96,55,3
4.5649901250509259,92,92,51,1
0.3759215327939966,96,96,54,0
5.1019482543341299,98,99,51,6
2.1802320720264308,90,91,45,0
5.1745663283911769,94,94,40,1
4.5617502537514225,98,99,56,7
1.2835093576979004,96,97,48,0
1.1033764472031304,92,92,54,4
3.1576543815220655,92,92,54,2
1.8345130839656791,96,97,57,5
4.2636915936773372,94,95,50,5
4.7766476181420181,98,98,43,6
2.6757676906027905,96,97,38,2
3.0935999738351412,94,95,47,6
1.4070650711221355,96,96,47,7
5.1884019235056389,94,94,47,0
5.4555648341083440,96,97,52,2
4.8398411144337752,96,97,48,6
4.4722882921283569,96,97,54,2
3.2055021444856804,92,93,50,0
1.7506637543070669,90,90,42,7
3.7261233300427556,96,96,51,3
1.0194048435433520,92,93,43,3
3.0834268121827622,94,95,53,4
5.6123169772637898,96,96,43,7
2.4169175937652168,94,95,53,4
1.0003379439174469,96,96,53,3
6.2499685877081710,96,97,60,0
4.1033088616704534,96,97,47,1
5.1829703372008549,96,96,56,2
3.6650228945878260,96,97,47,5
2.2160348466354058,96,97,56,4
1.8136737429636982,94,95,49,2
