theta,t_count,h_count,s_count,w_count
1.3080248723870522,98,99,51,4
4.9041446973045133,98,98,46,1
5.0807736292176457,98,99,58,7
5.4718472074930569,90,91,45,4
1.6827738732595905,98,98,48,3
4.5133872336420433,96,97,44,6
3.2892756997795156,98,98,60,7
1.2527428887809868,96,97,46,6
5.6895167239798576,98,98,51,4
2.2119133489463652,98,99,53,2
5.9620991986260377,100,101,48,2
5.9884299624600947,96,97,43,7
0.9705300341605811,98,99,57,6
4.4393680365688715,98,99,47,2
5.5317595438048048,96,97,51,1
4.9216107517457850,92,92,50,0
1.3383243930016111,100,101,43,5
0.3645403302209620,100,100,52,2
1.0242168530724398,98,99,40,1
0.4162247172880553,98,98,51,0
0.4082629274810738,100,100,52,2
2.2806467389620306,100,100,55,7
5.4108433078901603,100,101,59,5
3.8686551884664242,100,101,57,3
0.9516576884946814,98,98,57,0
1.4237533923822625,100,100,47,1
4.1445477416034118,98,98,46,7
2.7117248606551358,98,98,50,7
0.5383240759384773,96,96,45,3
0.1512304765117643,98,98,51,6
4.9841748036011158,100,100,52,0
3.6368391233853021,98,99,51,4
3.1252729547312854,96,96,56,6
3.9779354346979208,98,98,44,3
3.9995785755373685,96,97,50,4
2.6861529128859321,94,95,49,4
1.7362229831470863,98,99,61,6
4.4722692676590743,96,96,47,1
3.7992483241737856,98,98,59,0
0.7754123860426273,98,98,51,4
4.9121423136800857,98,98,51,6
4.5593089419589239,100,101,62,0
5.4971700849833409,98,99,50,3
2.2136637358909024,98,98,56,1
0.1803735598420765,98,98,54,1
2.0452773065712768,98,99,53,6
3.4485411618284347,100,101,52,6
5.0543215587905843,100,101,55,7
4.9982346716264408,96,96,50,2
3.2836661787028567,98,99,49,2
3.4181402990995928,98,98,51,4
1.5828288130171302,98,98,49,2
3.1713020756113113,98,99,51,0
4.4182091076510286,100,101,50,6
1.6283605512853041,98,99,54,3
3.3340770469960743,98,98,53,0
3.3908789654999505,98,99,61,2
2.3532568233006002,96,97,50,6
5.2926083346472499,100,101,56,0
1.5099216185878488,100,100,45,5
0.4159100405876302,96,97,45,7
1.0603906314751017,96,97,50,6
5.6666511017929873,92,92,53,1
1.0064928008279572,98,99,49,4
2.8102780015860183,96,97,57,7
2.3102161105401362,98,99,47,0
6.2333561851873549,96,97,52,4
3.8145578166008152,94,95,52,1
2.4206510612363257,94,94,59,2
5.4346501335324682,98,99,54,1
6.2298875196030572,96,96,44,6
1.1770682401059103,96,96,45,3
3.6408876257827543,96,97,55,1
0.5495704153607932,96,97,49,3
4.0691789571534516,100,101,56,2
3.8004570535786302,100,101,57,1
5.3969143563219504,98,98,38,3
4.2125864260797439,98,98,45,4
4.6233880995523471,92,92,55,5
4.5346914920797241,100,101,51,3
3.7976666228293610,98,99,45,2
5.8006332161241518,98,99,55,0
6.0244124362291851,100,101,57,3
0.5878813007625991,98,99,49,6
3.1952874979233554,98,98,51,6
2.7701551360228800,100,101,40,2
4.6594616744162005,100,100,59,7
0.7718010214092164,98,98,47,0
6.1168005291130338,98,99,49,4
0.3375950045061702,98,99,45,4
1.3270765644718625,98,99,53,0
3.1264072480318941,100,100,48,2
3.9169753693804017,100,101,48,4
1.9773298910684425,98,99,60,1
0.6696255155302259,98,99,53,6
1.4951789381552372,96,96,46,4
4.3918303575707265,98,98,51,0
0.2512589906069675,94,94,41,2
5.6312905663360127,98,99,49,2
1.8442720342301069,98,99,54,5
1.5725255849815920,98,99,50,7
1.6944566354800867,96,97,53,3
1.0392905023728494,98,98,50,1
0.1924928211184970,98,99,49,4
2.0066282424594086,100,101,50,4
6.2501579300113521,98,98,58,7
5.6509297353802381,100,101,52,4
2.4622825976967264,96,96,52,4
5.7356735469611753,98,99,53,0
4.3908099586619986,96,97,47,1
2.6331900348287314,92,93,49,3
1.4278533986063429,100,101,46,2
2.7370668084161616,98,99,48,7
0.1508015832603177,100,100,56,0
4.3472365282458352,100,100,58,4
0.7704011072201714,96,97,45,3
4.6207178731764227,100,100,54,4
2.3106757660681874,100,100,54,0
5.6377535674642649,96,97,47,3
6.2733061430963586,98,99,48,3
4.9058589677437157,98,99,45,4
5.5433531214112213,100,100,46,4
6.1600254432561616,96,97,54,0
3.3583027790996636,100,101,58,6
3.0659592874394708,98,99,48,3
0.0944131168380174,96,96,48,0
0.1674882504700326,98,99,47,4
1.7222311326538613,98,99,48,1
5.3016442114171420,98,99,50,5
2.9497977374242859,104,104,52,4
2.4916858442459309,100,101,56,2
4.3154256774125850,96,97,46,6
1.9622539170770956,98,98,56,3
3.1361740322060494,98,99,50,1
1.9144348403765110,98,99,54,3
5.2697028557709658,100,100,53,1
3.1325964746255721,98,99,47,0
4.5873209366374592,98,98,58,7
3.9193218369193383,98,98,49,6
5.7504083220457041,98,98,56,3
0.6610127075602840,100,101,51,1
5.8773406730551176,96,97,52,0
4.3461049805608649,98,99,47,6
1.3047709522266269,96,97,52,2
5.3540587007981433,94,94,42,5
3.2148140096979421,98,98,57,4
3.8864650681026425,96,97,52,2
4.5936996206136849,98,99,48,7
1.6682709137013354,98,99,46,3
5.1356910544642611,96,97,51,5
2.9787286258804606,98,98,50,5
